ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeTracked,Task,StartY_flipped,EndY_flipped,Order,Stimulus,SearchOrCount
esben1,4,46,14932,14964,34,65.8,422.7,73.4,588.7,204.21,117.96,FALSE,DOWN,4.09,RIGHT,Visual foraging,628.3,462.29999999999995,1,droplets.jpg,Search
esben1,4,47,15260,15286,28,85.7,585,89.6,690,141.95,87.32,FALSE,DOWN,2.52,RIGHT,Visual foraging,466,361,1,droplets.jpg,Search
esben1,4,48,15528,15572,46,91.9,673,317.1,572.1,269.04,114.19,FALSE,RIGHT,5.06,RIGHT,Visual foraging,378,478.9,1,droplets.jpg,Search
esben1,4,49,15948,15984,38,307.1,577.5,346.5,760.5,221.8,121.99,FALSE,DOWN,4.51,RIGHT,Visual foraging,473.5,290.5,1,droplets.jpg,Search
esben1,4,50,16232,16308,78,361.6,755.3,1406.8,365.2,460.7,307.28,FALSE,RIGHT,23.07,RIGHT,Visual foraging,295.70000000000005,685.8,1,droplets.jpg,Search
esben1,4,51,16472,16526,56,1403.2,368.9,1472.8,144,362.52,125.47,FALSE,UP,5.95,RIGHT,Visual foraging,682.1,907,1,droplets.jpg,Search
esben1,4,52,16802,16824,24,1462.4,126.9,1475.1,24.9,160.76,107.71,FALSE,UP,2.66,RIGHT,Visual foraging,924.1,1026.1,1,droplets.jpg,Search
esben1,4,53,17114,17146,34,1476.9,1,1575.3,160.6,259.5,142.49,FALSE,DOWN,4.56,RIGHT,Visual foraging,1050,890.4,1,droplets.jpg,Search
esben1,4,54,17518,17532,16,1579.2,170,1593.1,123.9,98.77,73.12,FALSE,UP,1.21,RIGHT,Visual foraging,881,927.1,1,droplets.jpg,Search
esben1,4,55,17808,17854,48,1588.3,107.4,1511.5,584.6,468.91,251.55,FALSE,DOWN,12.04,RIGHT,Visual foraging,943.6,466.4,1,droplets.jpg,Search
esben1,4,56,18234,18254,22,1536.5,592.7,1566.3,674.7,141.74,93.75,FALSE,DOWN,2.06,RIGHT,Visual foraging,458.29999999999995,376.29999999999995,1,droplets.jpg,Search
esben1,4,57,18480,18526,48,1560.4,678.8,1188.1,855.3,364.92,175.33,FALSE,LEFT,8.38,RIGHT,Visual foraging,372.20000000000005,195.70000000000005,1,droplets.jpg,Search
esben1,4,58,18908,18932,26,1194.5,855.9,1085.9,921,167.04,98.92,FALSE,LEFT,2.62,RIGHT,Visual foraging,195.10000000000002,130,1,droplets.jpg,Search
esben1,4,59,19204,19230,28,1093.6,926.7,976,977.2,149.16,89.47,FALSE,LEFT,2.58,RIGHT,Visual foraging,124.29999999999995,73.79999999999995,1,droplets.jpg,Search
esben1,4,60,19544,19568,26,991.1,972.3,845.8,942,184.27,113.96,FALSE,LEFT,2.95,RIGHT,Visual foraging,78.70000000000005,109,1,droplets.jpg,Search
esben1,4,61,19692,19726,36,825.8,938.7,518.7,938.2,306.9,168.37,FALSE,LEFT,6.06,RIGHT,Visual foraging,112.29999999999995,112.79999999999995,1,droplets.jpg,Search
esben1,4,62,20038,20064,28,515.7,940.3,354.2,963.5,199.32,111.1,FALSE,LEFT,3.17,RIGHT,Visual foraging,110.70000000000005,87.5,1,droplets.jpg,Search
esben1,4,63,20350,20388,40,363.9,961.5,116.2,952.6,219.96,117.12,FALSE,LEFT,4.69,RIGHT,Visual foraging,89.5,98.39999999999998,1,droplets.jpg,Search
esben1,4,64,20662,20684,24,136.1,956.1,58.6,895.3,126.11,83.27,FALSE,LEFT,1.98,RIGHT,Visual foraging,94.89999999999998,155.70000000000005,1,droplets.jpg,Search
esben1,4,65,20994,21050,58,43.1,880.9,86,602.4,166.79,112.91,FALSE,UP,6.55,RIGHT,Visual foraging,170.10000000000002,448.6,1,droplets.jpg,Search
esben1,5,1,262,296,36,76.1,483.9,75.7,337.2,183.67,99.65,FALSE,UP,3.66,RIGHT,Visual foraging,567.1,713.8,1,birds.jpg,Search
esben1,5,2,440,496,58,70.8,352.9,588.5,466.3,455.79,197.26,FALSE,RIGHT,10.87,RIGHT,Visual foraging,698.1,584.7,1,birds.jpg,Search
esben1,5,3,688,732,46,608,471.5,750.1,380.6,163.86,83.97,FALSE,RIGHT,3.8,RIGHT,Visual foraging,579.5,670.4,1,birds.jpg,Search
esben1,5,4,950,990,42,742.3,382.7,885.8,572.2,254.87,141.24,FALSE,DOWN,5.71,RIGHT,Visual foraging,668.3,478.79999999999995,1,birds.jpg,Search
esben1,5,5,1160,1204,46,887.1,569.1,638.9,785.3,359.64,161.45,FALSE,DOWN,7.35,RIGHT,Visual foraging,481.9,265.70000000000005,1,birds.jpg,Search
esben1,5,6,1406,1432,28,640.9,795.4,488.7,848.8,216.74,115.54,FALSE,LEFT,3.29,RIGHT,Visual foraging,255.60000000000002,202.20000000000005,1,birds.jpg,Search
esben1,5,7,1778,1822,46,503.4,857,133.7,830.8,308.54,155.8,FALSE,LEFT,7.2,RIGHT,Visual foraging,194,220.20000000000005,1,birds.jpg,Search
esben1,5,8,2094,2136,44,146.5,827.4,335.9,977.5,202,113.99,FALSE,RIGHT,4.96,RIGHT,Visual foraging,223.60000000000002,73.5,1,birds.jpg,Search
esben1,5,9,2366,2414,50,334.1,962.2,231.4,755.4,152.06,101.71,FALSE,UP,5.15,RIGHT,Visual foraging,88.79999999999995,295.6,1,birds.jpg,Search
esben1,5,10,2550,2586,38,228.5,781.5,403.1,968.8,287.06,142.56,FALSE,DOWN,5.46,RIGHT,Visual foraging,269.5,82.20000000000005,1,birds.jpg,Search
esben1,5,11,2780,2796,18,403.9,959.3,348.8,947.6,84.78,56.66,FALSE,LEFT,1.09,RIGHT,Visual foraging,91.70000000000005,103.39999999999998,1,birds.jpg,Search
esben1,5,12,3330,3404,76,369.8,945.6,1078.2,931.7,388.2,194.6,FALSE,RIGHT,13.83,RIGHT,Visual foraging,105.39999999999998,119.29999999999995,1,birds.jpg,Search
esben1,5,13,3660,3684,26,1086.3,930.3,1199.9,902.6,147.61,89.62,FALSE,RIGHT,2.32,RIGHT,Visual foraging,120.70000000000005,148.39999999999998,1,birds.jpg,Search
esben1,5,14,3898,3922,26,1193.6,918.8,1328.8,868.5,181.26,110.14,FALSE,RIGHT,2.88,RIGHT,Visual foraging,132.20000000000005,182.5,1,birds.jpg,Search
esben1,5,15,4124,4146,24,1335.4,863.4,1386.9,764.6,179.47,103.71,FALSE,UP,2.52,RIGHT,Visual foraging,187.60000000000002,286.4,1,birds.jpg,Search
esben1,5,16,4446,4502,58,1381,764.8,1016.4,731.4,189.58,127.33,FALSE,LEFT,7.33,RIGHT,Visual foraging,286.20000000000005,319.6,1,birds.jpg,Search
esben1,5,17,4722,4770,50,1016,724.3,1183.1,554.8,247.19,110.01,FALSE,UP,5.4,RIGHT,Visual foraging,326.70000000000005,496.20000000000005,1,birds.jpg,Search
esben1,5,18,4992,5026,36,1172,561.3,977,500.4,205.09,118.54,FALSE,LEFT,4.32,RIGHT,Visual foraging,489.70000000000005,550.6,1,birds.jpg,Search
esben1,5,19,5292,5354,64,998.8,498.2,478.5,559.1,375.26,189.6,FALSE,LEFT,10.88,RIGHT,Visual foraging,552.8,491.9,1,birds.jpg,Search
esben1,5,20,5604,5644,42,468.3,568,186.8,775.9,376.67,186.39,FALSE,LEFT,7.52,RIGHT,Visual foraging,483,275.1,1,birds.jpg,Search
esben1,5,21,6020,6034,16,203.3,776.4,240.8,759.1,62.63,49.1,FALSE,RIGHT,0.83,RIGHT,Visual foraging,274.6,291.9,1,birds.jpg,Search
esben1,5,22,6268,6286,20,248.1,762.7,206.2,714,103.66,66.54,FALSE,UP,1.41,RIGHT,Visual foraging,288.29999999999995,337,1,birds.jpg,Search
esben1,5,23,6494,6532,40,206.2,718.7,172.4,582.3,181.03,82.6,FALSE,UP,3.36,RIGHT,Visual foraging,332.29999999999995,468.70000000000005,1,birds.jpg,Search
esben1,5,24,6774,6794,22,163.3,594.3,160.7,666.6,122.35,78.68,FALSE,DOWN,1.75,RIGHT,Visual foraging,456.70000000000005,384.4,1,birds.jpg,Search
esben1,5,25,7032,7054,24,165.6,664.3,252.7,607.2,145.95,90.92,FALSE,RIGHT,2.2,RIGHT,Visual foraging,386.70000000000005,443.79999999999995,1,birds.jpg,Search
esben1,5,26,7202,7262,62,254,604.5,226.7,123,306.59,197.76,FALSE,UP,12.14,RIGHT,Visual foraging,446.5,928,1,birds.jpg,Search
esben1,5,27,7578,7640,64,218.2,124.1,742.3,222,374.22,189.01,FALSE,RIGHT,11.2,RIGHT,Visual foraging,926.9,829,1,birds.jpg,Search
esben1,5,28,7808,7834,28,758.3,238.6,582.5,299.6,262.61,143.53,FALSE,LEFT,4.06,RIGHT,Visual foraging,812.4,751.4,1,birds.jpg,Search
esben1,5,29,8054,8060,8,591.1,314.5,574,313.6,45.67,40.64,FALSE,NA,0.36,RIGHT,Visual foraging,736.5,737.4,1,birds.jpg,Search
esben1,5,30,8208,8248,42,576.1,311,679.6,546.4,320.31,152.95,FALSE,DOWN,6.44,RIGHT,Visual foraging,740,504.6,1,birds.jpg,Search
esben1,5,31,8648,8684,38,691.3,550.1,738.1,735.1,244.02,122.1,FALSE,DOWN,4.67,RIGHT,Visual foraging,500.9,315.9,1,birds.jpg,Search
esben1,5,32,8958,9110,154,742.4,728,574.1,801.4,683.16,197.79,TRUE,LEFT,3.83,RIGHT,Visual foraging,323,249.60000000000002,1,birds.jpg,Search
esben1,5,33,9312,9334,24,598.9,780.7,487.5,836.3,168.67,106.78,FALSE,LEFT,2.59,RIGHT,Visual foraging,270.29999999999995,214.70000000000005,1,birds.jpg,Search
esben1,5,34,9838,9888,52,489.9,832.3,371.8,549.2,252.88,140.55,FALSE,UP,7.24,RIGHT,Visual foraging,218.70000000000005,501.79999999999995,1,birds.jpg,Search
esben1,5,35,10304,10358,56,369.5,554.8,1021.1,515.5,402.46,244.15,FALSE,RIGHT,13.44,RIGHT,Visual foraging,496.20000000000005,535.5,1,birds.jpg,Search
esben1,5,36,10636,10654,20,1016.3,516.6,1011.4,569.9,93.59,66.72,FALSE,DOWN,1.35,RIGHT,Visual foraging,534.4,481.1,1,birds.jpg,Search
esben1,5,37,10948,10970,24,1008.5,582.5,1111.1,651.9,175.25,115.8,FALSE,RIGHT,2.73,RIGHT,Visual foraging,468.5,399.1,1,birds.jpg,Search
esben1,5,38,11158,11384,228,1130.7,678.9,1226.1,648.3,733.21,188.38,TRUE,RIGHT,2.08,RIGHT,Visual foraging,372.1,402.70000000000005,1,birds.jpg,Search
esben1,5,39,11582,11628,48,1241.5,645.1,1182.8,380.6,222.62,141.71,FALSE,UP,6.77,RIGHT,Visual foraging,405.9,670.4,1,birds.jpg,Search
esben1,5,40,12022,12106,86,1175.4,381.1,163.1,240.7,422.13,260.3,FALSE,LEFT,21.04,RIGHT,Visual foraging,669.9,810.3,1,birds.jpg,Search
esben1,5,41,12192,12758,568,164.4,236.3,844.8,508.1,1010.53,379.24,TRUE,RIGHT,15.59,RIGHT,Visual foraging,814.7,542.9,1,birds.jpg,Search
esben1,5,42,13148,13188,42,892.2,488.4,1133.6,433.4,272.62,125.33,FALSE,RIGHT,5.24,RIGHT,Visual foraging,562.6,617.6,1,birds.jpg,Search
esben1,5,43,13548,13590,44,1133.1,427.2,1413,430.2,245.81,130.33,FALSE,RIGHT,5.75,RIGHT,Visual foraging,623.8,620.8,1,birds.jpg,Search
esben1,5,44,13952,13982,32,1395.1,443.2,1228,533.2,244.16,126.61,FALSE,LEFT,4.09,RIGHT,Visual foraging,607.8,517.8,1,birds.jpg,Search
esben1,5,45,14342,14382,42,1246.7,526.7,956.4,602.9,312.02,148.55,FALSE,LEFT,6.28,RIGHT,Visual foraging,524.3,448.1,1,birds.jpg,Search
esben1,5,46,14798,14838,42,962.9,610.7,1200.6,586.3,212.41,117.55,FALSE,RIGHT,4.93,RIGHT,Visual foraging,440.29999999999995,464.70000000000005,1,birds.jpg,Search
esben1,5,47,15288,15318,32,1174,596.1,953.2,665.2,284.36,151.24,FALSE,LEFT,4.85,RIGHT,Visual foraging,454.9,385.79999999999995,1,birds.jpg,Search
esben1,5,48,15948,15988,42,979.3,671.9,1236.2,711.1,225.02,125.47,FALSE,RIGHT,5.3,RIGHT,Visual foraging,379.1,339.9,1,birds.jpg,Search
esben1,5,49,16218,16238,22,1210.3,715.3,1110.5,716.9,131.07,88.44,FALSE,LEFT,2.02,RIGHT,Visual foraging,335.70000000000005,334.1,1,birds.jpg,Search
esben1,5,50,16458,16492,36,1114.5,711.4,847.8,787.7,309.76,159.61,FALSE,LEFT,5.71,RIGHT,Visual foraging,339.6,263.29999999999995,1,birds.jpg,Search
esben1,5,51,16774,16808,36,871.2,775.9,788.1,687.9,139.88,79.04,FALSE,UP,2.73,RIGHT,Visual foraging,275.1,363.1,1,birds.jpg,Search
esben1,5,52,17230,17282,54,787.5,682.8,1014.9,392.7,310.63,164.76,FALSE,UP,8.72,RIGHT,Visual foraging,368.20000000000005,658.3,1,birds.jpg,Search
esben1,5,53,17430,17450,22,1013.5,398.4,1088.8,334.7,155.89,100.42,FALSE,UP,2.29,RIGHT,Visual foraging,652.6,716.3,1,birds.jpg,Search
esben1,5,54,17708,17732,26,1084.2,340.2,954.6,305.3,172.65,110.19,FALSE,LEFT,2.89,RIGHT,Visual foraging,710.8,745.7,1,birds.jpg,Search
esben1,5,55,17974,18010,38,947.2,306,754.4,201,213.57,130.77,FALSE,LEFT,4.95,RIGHT,Visual foraging,745,850,1,birds.jpg,Search
esben1,5,56,18264,18292,30,755.8,208,618.7,348,280.05,153.71,FALSE,DOWN,4.69,RIGHT,Visual foraging,843,703,1,birds.jpg,Search
esben1,5,57,18462,18478,18,640.7,340.4,594.2,297.5,107.1,80.55,FALSE,UP,1.49,RIGHT,Visual foraging,710.6,753.5,1,birds.jpg,Search
esben1,5,58,18654,18706,54,600.6,292.4,756.4,578.4,373.42,164.37,FALSE,DOWN,8.04,RIGHT,Visual foraging,758.6,472.6,1,birds.jpg,Search
esben1,5,59,19710,19736,28,775.8,604.8,734.8,717.6,163.45,102.53,FALSE,DOWN,2.91,RIGHT,Visual foraging,446.20000000000005,333.4,1,birds.jpg,Search
esben1,5,60,20518,20540,24,739.7,701.2,822.7,783.5,169.22,108.7,FALSE,DOWN,2.61,RIGHT,Visual foraging,349.79999999999995,267.5,1,birds.jpg,Search
esben1,6,1,516,574,60,833.4,415.9,1199.7,403,324.38,150.41,FALSE,RIGHT,7.69,RIGHT,Visual foraging,635.1,648,1,eggs.jpg,Count
esben1,6,2,838,872,36,1206.4,408.6,1154.7,596.1,264.28,134.01,FALSE,DOWN,4.87,RIGHT,Visual foraging,642.4,454.9,1,eggs.jpg,Count
esben1,6,3,1178,1218,42,1162.5,587.8,901.4,744.6,282.27,155.84,FALSE,LEFT,6.59,RIGHT,Visual foraging,463.20000000000005,306.4,1,eggs.jpg,Count
esben1,6,4,1356,1396,42,925.8,734.6,619.5,866.9,328.02,166.07,FALSE,LEFT,6.93,RIGHT,Visual foraging,316.4,184.10000000000002,1,eggs.jpg,Count
esben1,6,5,1652,1672,22,640.7,863.9,731.9,834.6,134.5,82.88,FALSE,RIGHT,1.95,RIGHT,Visual foraging,187.10000000000002,216.39999999999998,1,eggs.jpg,Count
esben1,6,6,1926,1952,28,716.3,844.4,734.1,968.4,171.95,101.12,FALSE,DOWN,2.88,RIGHT,Visual foraging,206.60000000000002,82.60000000000002,1,eggs.jpg,Count
esben1,6,7,2312,2362,52,737.6,950.1,1054.3,823.5,283.37,133.56,FALSE,RIGHT,6.96,RIGHT,Visual foraging,100.89999999999998,227.5,1,eggs.jpg,Count
esben1,6,8,2666,2694,30,1044.8,836.9,870.7,817.1,203.12,116.51,FALSE,LEFT,3.53,RIGHT,Visual foraging,214.10000000000002,233.89999999999998,1,eggs.jpg,Count
esben1,6,9,2946,3010,66,866.4,819.2,297.3,907.7,406.61,198.09,FALSE,LEFT,11.4,RIGHT,Visual foraging,231.79999999999995,143.29999999999995,1,eggs.jpg,Count
esben1,6,10,3246,3266,22,279.8,912.5,369.2,920,117.08,74.59,FALSE,RIGHT,1.73,RIGHT,Visual foraging,138.5,131,1,eggs.jpg,Count
esben1,6,11,3932,3958,28,352.3,929.2,558.6,944.3,251.76,140.56,FALSE,RIGHT,4.03,RIGHT,Visual foraging,121.79999999999995,106.70000000000005,1,eggs.jpg,Count
esben1,6,12,4832,4858,28,564.6,937.7,724.2,941.4,205.17,111.96,FALSE,RIGHT,3.15,RIGHT,Visual foraging,113.29999999999995,109.60000000000002,1,eggs.jpg,Count
esben1,6,13,5048,5088,42,709.3,947.4,363.1,915.3,319.2,162.34,FALSE,LEFT,6.81,RIGHT,Visual foraging,103.60000000000002,135.70000000000005,1,eggs.jpg,Count
esben1,6,14,5184,5360,178,381.2,931.4,339.1,941.8,625.15,305.89,TRUE,LEFT,0.85,RIGHT,Visual foraging,119.60000000000002,109.20000000000005,1,eggs.jpg,Count
esben1,6,15,5818,5834,18,371.1,917.8,435.6,908,90.78,66.58,FALSE,RIGHT,1.27,RIGHT,Visual foraging,133.20000000000005,143,1,eggs.jpg,Count
esben1,6,16,6114,6166,54,426.7,915.4,721.9,824.4,306.14,132.19,FALSE,RIGHT,6.22,RIGHT,Visual foraging,135.60000000000002,226.60000000000002,1,eggs.jpg,Count
esben1,6,17,6436,6458,24,729.7,828.8,768.6,934.7,165.95,105.62,FALSE,DOWN,2.58,RIGHT,Visual foraging,222.20000000000005,116.29999999999995,1,eggs.jpg,Count
esben1,6,18,6734,6796,64,769.2,945,1189.8,784,359.84,165.21,FALSE,RIGHT,9.17,RIGHT,Visual foraging,106,267,1,eggs.jpg,Count
esben1,6,19,7090,7118,30,1198.6,786.9,1395.1,726,233.74,138.14,FALSE,RIGHT,4.16,RIGHT,Visual foraging,264.1,325,1,eggs.jpg,Count
esben1,6,20,7488,7522,36,1393.6,728,1483.6,877.4,199.1,116.13,FALSE,DOWN,3.89,RIGHT,Visual foraging,323,173.60000000000002,1,eggs.jpg,Count
esben1,6,21,7770,7814,46,1484.3,868.4,1608.6,706.4,220.99,98.66,FALSE,UP,4.45,RIGHT,Visual foraging,182.60000000000002,344.6,1,eggs.jpg,Count
esben1,6,22,8150,8204,56,1591.7,737.4,1484.2,537.2,242.53,110.09,FALSE,UP,5.26,RIGHT,Visual foraging,313.6,513.8,1,eggs.jpg,Count
esben1,6,23,8574,8766,194,1476.8,522.5,1435.1,769.4,528.74,177.21,TRUE,DOWN,6.02,RIGHT,Visual foraging,528.5,281.6,1,eggs.jpg,Count
esben1,6,24,8790,8806,18,1435.4,731,1430.4,786,128.26,75.89,FALSE,DOWN,1.3,RIGHT,Visual foraging,320,265,1,eggs.jpg,Count
esben1,6,25,8980,9006,28,1437.6,811.6,1570.4,870.6,141.06,104.03,FALSE,RIGHT,2.87,RIGHT,Visual foraging,239.39999999999998,180.39999999999998,1,eggs.jpg,Count
esben1,6,26,9258,9284,28,1562.6,903.8,1584.8,747.8,191.39,128.9,FALSE,UP,3.6,RIGHT,Visual foraging,147.20000000000005,303.20000000000005,1,eggs.jpg,Count
esben1,6,27,9494,9520,28,1573.2,738.9,1396.1,842.5,285.08,151.03,FALSE,LEFT,4.18,RIGHT,Visual foraging,312.1,208.5,1,eggs.jpg,Count
esben1,6,28,9746,9780,36,1415.1,839,1327.2,718.7,195.52,98.55,FALSE,UP,3.32,RIGHT,Visual foraging,212,332.29999999999995,1,eggs.jpg,Count
esben1,6,29,9964,10018,56,1324,729.1,1298.9,936,239.43,87.85,FALSE,DOWN,4.84,RIGHT,Visual foraging,321.9,115,1,eggs.jpg,Count
esben1,6,30,10278,10314,38,1306.4,921.6,1341.9,802,154.72,74.59,FALSE,UP,2.84,RIGHT,Visual foraging,129.39999999999998,249,1,eggs.jpg,Count
esben1,6,31,10648,10678,32,1344.1,811.3,1256,949.4,226.58,124.36,FALSE,DOWN,3.61,RIGHT,Visual foraging,239.70000000000005,101.60000000000002,1,eggs.jpg,Count
esben1,6,32,10824,10848,26,1271.9,926.2,1157.8,837.2,208.48,114.3,FALSE,LEFT,3.04,RIGHT,Visual foraging,124.79999999999995,213.79999999999995,1,eggs.jpg,Count
esben1,6,33,11008,11032,26,1177.4,835.4,1061.5,805.8,173.79,101.35,FALSE,LEFT,2.42,RIGHT,Visual foraging,215.60000000000002,245.20000000000005,1,eggs.jpg,Count
esben1,6,34,11402,11428,28,1083,812.7,1191.3,949.6,253.93,135.85,FALSE,DOWN,3.82,RIGHT,Visual foraging,238.29999999999995,101.39999999999998,1,eggs.jpg,Count
esben1,6,35,11662,11690,30,1183.8,957,1003.1,952.7,209.55,116.59,FALSE,LEFT,3.54,RIGHT,Visual foraging,94,98.29999999999995,1,eggs.jpg,Count
esben1,6,36,12030,12052,24,1016.5,964.8,916.6,922.4,147.1,91.06,FALSE,LEFT,2.2,RIGHT,Visual foraging,86.20000000000005,128.60000000000002,1,eggs.jpg,Count
esben1,6,37,12324,12364,42,929.1,938.2,931.2,770.5,199.1,91.67,FALSE,UP,3.92,RIGHT,Visual foraging,112.79999999999995,280.5,1,eggs.jpg,Count
esben1,6,38,12614,12644,32,922.3,774.5,724.5,803.2,225.65,126.26,FALSE,LEFT,4.07,RIGHT,Visual foraging,276.5,247.79999999999995,1,eggs.jpg,Count
esben1,6,39,13052,13078,28,741.4,810.5,545.4,805,244.48,139.69,FALSE,LEFT,3.95,RIGHT,Visual foraging,240.5,246,1,eggs.jpg,Count
esben1,6,40,13496,13520,26,551.5,856.5,422.4,897.5,170.9,99.16,FALSE,LEFT,2.71,RIGHT,Visual foraging,194.5,153.5,1,eggs.jpg,Count
esben1,6,41,13772,13794,24,449.7,885.2,451.4,838.4,112.48,68.78,FALSE,UP,1.09,RIGHT,Visual foraging,165.79999999999995,212.60000000000002,1,eggs.jpg,Count
esben1,6,42,13862,13978,118,453.5,827.5,330.6,817.1,236.01,63.92,FALSE,LEFT,2.43,RIGHT,Visual foraging,223.5,233.89999999999998,1,eggs.jpg,Count
esben1,6,43,14118,14126,10,335.3,895.6,320.5,877.4,37.89,26.94,FALSE,UP,0.51,RIGHT,Visual foraging,155.39999999999998,173.60000000000002,1,eggs.jpg,Count
esben1,6,44,14184,14218,36,316.8,882.2,202.1,857.9,194.39,94.44,FALSE,LEFT,2.28,RIGHT,Visual foraging,168.79999999999995,193.10000000000002,1,eggs.jpg,Count
esben1,6,45,14280,14302,24,197,863.5,136.3,792,150.06,82.05,FALSE,UP,2.02,RIGHT,Visual foraging,187.5,259,1,eggs.jpg,Count
esben1,6,46,14670,14714,46,172.7,794.9,301.1,747.3,238.05,102.06,FALSE,RIGHT,2.73,RIGHT,Visual foraging,256.1,303.70000000000005,1,eggs.jpg,Count
esben1,6,47,14798,14814,18,315.9,776.9,325.2,736.1,94.21,53.24,FALSE,UP,0.99,RIGHT,Visual foraging,274.1,314.9,1,eggs.jpg,Count
esben1,6,48,14918,14940,24,332.5,719.9,473.8,674,213.93,121.34,FALSE,RIGHT,3.04,RIGHT,Visual foraging,331.1,377,1,eggs.jpg,Count
esben1,6,49,15406,15426,22,472.2,673.2,428,592.1,143.69,96.72,FALSE,UP,2.19,RIGHT,Visual foraging,377.79999999999995,458.9,1,eggs.jpg,Count
esben1,6,50,15806,15832,28,419.7,585.5,280.2,640.4,211.05,111.16,FALSE,LEFT,3.11,RIGHT,Visual foraging,465.5,410.6,1,eggs.jpg,Count
esben1,6,51,16254,16280,28,309.5,642.3,160.7,693.4,207.4,118.37,FALSE,LEFT,3.18,RIGHT,Visual foraging,408.70000000000005,357.6,1,eggs.jpg,Count
esben1,6,52,16730,16754,26,183.8,679.7,176.6,561.6,201.33,110.66,FALSE,UP,2.87,RIGHT,Visual foraging,371.29999999999995,489.4,1,eggs.jpg,Count
esben1,6,53,17152,17180,30,163.4,567.8,308.6,514.3,202.78,107.84,FALSE,RIGHT,3.18,RIGHT,Visual foraging,483.20000000000005,536.7,1,eggs.jpg,Count
esben1,6,54,17562,17582,22,289.4,520.1,247.3,454.5,134.52,82.75,FALSE,UP,1.85,RIGHT,Visual foraging,530.9,596.5,1,eggs.jpg,Count
esben1,6,55,17770,17792,24,244.5,451.3,127.8,469.4,165.13,96.46,FALSE,LEFT,2.37,RIGHT,Visual foraging,599.7,581.6,1,eggs.jpg,Count
esben1,6,56,18156,18176,22,170.9,470.7,236.2,438.6,105.19,66.11,FALSE,RIGHT,1.53,RIGHT,Visual foraging,580.3,612.4,1,eggs.jpg,Count
esben1,6,57,18454,18486,34,210.5,447,316.6,294.4,208.71,131.28,FALSE,UP,4.44,RIGHT,Visual foraging,604,756.6,1,eggs.jpg,Count
esben1,6,58,19094,19118,26,292.5,296,443.7,274.1,195.08,121.92,FALSE,RIGHT,3.18,RIGHT,Visual foraging,755,776.9,1,eggs.jpg,Count
esben1,6,59,19350,19388,40,438.5,264.8,145.6,261.9,265.76,147.9,FALSE,LEFT,5.98,RIGHT,Visual foraging,786.2,789.1,1,eggs.jpg,Count
esben1,6,60,19710,19730,22,158.2,271.7,232.9,215.4,142.87,94.02,FALSE,RIGHT,2.09,RIGHT,Visual foraging,779.3,835.6,1,eggs.jpg,Count
esben1,6,61,20392,20436,46,224.6,207.8,295.2,36.9,216.24,113.13,FALSE,UP,4.67,RIGHT,Visual foraging,843.2,1014.1,1,eggs.jpg,Count
esben1,6,62,20864,20898,36,307.2,61,519.9,158.2,291.21,148.32,FALSE,RIGHT,5.12,RIGHT,Visual foraging,990,892.8,1,eggs.jpg,Count
esben1,7,1,54,86,34,506.5,148.6,627.9,204.7,142.49,91.84,FALSE,RIGHT,2.96,RIGHT,Visual foraging,902.4,846.3,1,dolphins.jpg,Count
esben1,7,2,506,564,60,631.7,222.5,699.4,560.5,418.91,172.88,FALSE,DOWN,8.84,RIGHT,Visual foraging,828.5,490.5,1,dolphins.jpg,Count
esben1,7,3,694,744,52,706.9,591.1,987.6,654.8,291.17,130.31,FALSE,RIGHT,6.01,RIGHT,Visual foraging,459.9,396.20000000000005,1,dolphins.jpg,Count
esben1,7,4,964,1004,42,998,663.5,717.6,886.7,394.39,187.03,FALSE,LEFT,7.79,RIGHT,Visual foraging,387.5,164.29999999999995,1,dolphins.jpg,Count
esben1,7,5,1222,1236,16,729.7,876.8,696.8,847.6,69.96,54.15,FALSE,UP,0.95,RIGHT,Visual foraging,174.20000000000005,203.39999999999998,1,dolphins.jpg,Count
esben1,7,6,1506,1574,70,694.1,852.1,1380.1,817.8,357.38,208.46,FALSE,RIGHT,13.58,RIGHT,Visual foraging,198.89999999999998,233.20000000000005,1,dolphins.jpg,Count
esben1,7,7,1864,1914,52,1397.5,832.4,1103.1,672,234.13,133.29,FALSE,LEFT,7,RIGHT,Visual foraging,218.60000000000002,379,1,dolphins.jpg,Count
esben1,7,8,2116,2142,28,1105.8,678.5,929.7,643.1,224.02,135.92,FALSE,LEFT,3.72,RIGHT,Visual foraging,372.5,407.9,1,dolphins.jpg,Count
esben1,7,9,2396,2414,20,885.6,644.6,963.9,634.9,106.81,80.22,FALSE,RIGHT,1.64,RIGHT,Visual foraging,406.4,416.1,1,dolphins.jpg,Count
esben1,7,10,2558,2578,22,986,635,1065.3,617.9,113.72,71.4,FALSE,RIGHT,1.69,RIGHT,Visual foraging,416,433.1,1,dolphins.jpg,Count
esben1,7,11,2740,2768,30,1053.8,620.2,920.6,626.5,158.78,92.6,FALSE,LEFT,2.76,RIGHT,Visual foraging,430.79999999999995,424.5,1,dolphins.jpg,Count
esben1,7,12,3018,3038,22,931.5,627.3,1014,635.1,116,74.91,FALSE,RIGHT,1.72,RIGHT,Visual foraging,423.70000000000005,415.9,1,dolphins.jpg,Count
